ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,pct_chg
000039.SZ,20180829,20180630,0.3061,0.3038,14.5933,14.5933,1.4235,1.0994,6.5979,245381000.0,720016000.0,6007667000.0,1.0978,0.7549,0.5843,2.4793,0.7076,1.9099,0.324,1518811000.0,2241669000.0,3263664000.0,-3818068086.3526,93235913.6474,26877709000.0,5538159000.0,64206450000.0,59128760000.0,22154451000.0,5713510000.0,32158987000.0,105852491000.0,22975880000.0,0.3234,10.2725,-0.29,7.6972,-0.268,0.751,-1.2791,0.0312,3.021,13.7916,86.2084,9.5829,3.021,3.1727,5.509,0.9011,0.0224,96.5133,4.1974,5.1461,3.0587,2.95,2.2813,1.6675,0.9789,1.5974,6.1174,3.335,69.8803,3.3201,4.2594,46.3695,53.6305,16.0228,60.6565,28.9677,60.4424,39.5576,-0.0147,2.3201,0.3173,0.4776,0.2293,0.3451,0.3747,-0.0089,166.7532,1.9578,0.7181,47983740000.0,4.2006,3.1659,95.5633,1.6321,1.7264,0.5327,0.8996,19.8512,19.4182,-31.82,18.885,16.0943,21.1444,-16.77,-28.1381,17.8249,-5.61,5.8681,-5.5387,30.4705,30.4705,29.9051,44.1966,2.8173,-9.9034
000157.SZ,20180831,20180630,0.11,0.11,1.8887,1.8887,1.6954,0.3803,1.8441,216403933.59,647813984.3,3767021485.65,2.1641,1.9082,1.4706,0.6545,0.2317,2.5684,0.1727,605640706.12,1634914891.37,2019142677.48,1669447162.2242,2875846717.8142,18629967891.34,1197811460.22,29892023561.98,21708392805.86,29423293654.63,34983424115.25,38222252474.83,67490186655.17,17337019857.79,0.1109,4.7448,0.2046,2.2244,0.01,0.2098,0.2142,0.369,5.7965,25.5907,74.4093,19.323,5.7965,8.2405,6.82,4.2625,1.1941,95.8857,7.2555,11.1065,2.3182,2.54,1.7377,1.9182,1.0011,1.9411,4.6364,3.8364,56.9411,2.3224,2.2863,74.4816,25.5184,33.6967,44.2909,54.7946,60.4436,39.5564,0.0531,1.3224,0.7438,1.2372,0.5918,0.9843,1.3554,0.0321,411.2073,2.0022,1.0139,6130806136.27,7.2738,8.4796,95.9942,1.299,0.9783,0.5574,13.6485,-26.6667,-26.6667,125.0825,2.0619,-0.3364,-23.6259,108.1127,128.8164,-23.2693,-1.5888,5.0138,-1.5895,15.0909,15.0909,11.2384,43.4724,-0.4647,-7.4163
000410.SZ,20180831,20180630,0.03,0.03,4.3625,4.3625,1.7605,0.148,-1.7618,-4171106.34,29419107.28,878941276.89,0.9411,0.5973,0.5445,0.6604,0.1992,1.1117,0.1576,27416864.99,370098056.81,559190812.62,-219130065.5572,-1407856522.7172,6212865024.07,1223531527.48,12496748456.85,8247566238.47,-295049224.83,-1029306726.36,5987959512.11,13527832947.91,-1235349951.62,0.033,1.164,-0.5665,-1.6138,-2.4134,0.4835,-0.2863,-1.8392,0.2456,26.3206,73.6794,24.6638,0.2456,6.4674,7.6302,10.5663,0.3768,99.179,1.4398,11.0829,2.8759,2.88,3.351,1.7468,0.0387,0.9068,5.7518,3.4936,95.0817,20.3322,24.134,78.467,21.533,-1.4074,92.3781,6.5863,87.6897,12.3103,-0.0248,19.3322,0.0447,0.0713,-0.0148,-0.0236,-0.0358,-0.0218,693.7132,0.0774,0.1192,3115547887.72,0.7102,6.0532,98.7357,1.4084,2.2307,0.01,-4.5298,104.6154,104.6154,-1226.6979,109.4212,104.7549,105.0803,105.8,-1227.4115,100.93,3.0271,-2.0852,3.0246,48.5865,48.5865,24.7127,36.8389,446.2906,-4.5735
000425.SZ,20180831,20180630,0.147,0.147,3.4168,3.4168,0.4772,0.1291,1.5489,93046734.52,1010983410.02,4151148010.51,1.5786,1.2061,1.1543,1.5055,0.6302,3.3842,0.4597,992980301.8,1189082534.53,1741031497.09,1291771139.7393,579899442.1793,21396387196.43,13811474.7,8020909514.06,1435247463.46,22058632168.59,14590849237.31,11827990861.75,32995111399.52,11759243105.15,0.1575,3.154,0.2777,1.678,-0.1017,0.1697,0.1843,0.0828,4.6274,17.3369,82.6631,11.1304,4.6274,5.1437,5.7489,0.2377,1.524,95.8529,5.1045,4.9661,4.5241,4.73,4.1428,2.2828,2.1271,3.28,9.0482,4.5656,54.096,2.1785,2.1344,73.1731,26.8269,40.545,24.3094,75.1285,85.6889,14.3111,0.0772,1.1785,0.8423,3.0905,0.7495,2.7501,15.3692,0.0661,204.8858,4.2542,2.1196,7674510968.81,5.1004,5.2151,96.2673,2.3709,2.1037,1.0865,9.2992,86.0759,86.0759,16.8771,83.0792,82.1226,100.6205,111.55,16.8561,69.2492,3.6137,9.3134,3.2087,65.811,65.811,55.8791,8.2609,18.5356,-3.5377
000519.SZ,20180814,20180630,0.1107,0.1107,1.4737,1.4737,2.5105,0.0398,1.8683,11835363.2,143492317.19,488411601.3,3.4658,2.5768,2.378,2.5577,0.3296,0.8862,0.2112,199112523.42,209457624.79,456129414.87,373325036.5406,368325036.5406,1672241730.79,272726385.24,219000000.0,-2521650687.92,7105566852.84,4540186228.3,1968535540.38,7910371242.06,2678004085.18,0.1107,5.4812,0.3894,1.9081,0.3376,0.1492,0.266,0.2624,7.5353,23.6142,76.3858,13.5809,7.5353,1.9165,11.77,-0.1056,-0.5346,90.3731,10.269,10.127,2.0409,2.04,1.8853,2.1391,1.5916,1.9617,4.0818,4.2782,21.9573,1.2813,1.2866,64.751,35.249,72.0987,2.7685,97.2477,85.0864,14.9136,0.2968,0.2814,3.5549,35.1263,3.2836,32.4455,,0.2526,246.8982,3.1832,1.5863,2638059664.21,10.2744,1.6664,91.4226,0.9222,0.8741,0.7306,24.5189,8007.1429,8007.1429,693.0754,1264.3524,1256.144,7959.4088,7665.43,692.9369,7632.9834,2.1716,1.3025,2.1708,25.6215,25.6215,10.2075,-4.9568,4.3333,-5.8313
000528.SZ,20180830,20180630,0.5295,0.5295,8.6686,8.6686,3.0455,0.6472,3.7821,29932633.75,565853624.45,2241426756.94,1.3072,0.9628,0.6348,3.0533,0.6342,3.8041,0.4201,689249099.13,815833452.52,956416640.94,-281173644.7916,568808929.6384,6974905374.34,898567890.97,7022310251.78,3363897542.99,8030502517.07,3863740023.73,5806637566.72,16910205539.92,4984041909.28,0.5295,8.3875,-0.3286,4.4293,-0.3297,0.725,-0.2499,0.5055,6.5221,22.9789,77.0211,14.2871,6.5221,7.9909,5.492,0.8042,1.035,92.9339,7.9418,8.3639,6.4242,6.33,6.1015,3.5134,2.7397,4.1336,12.8484,7.0268,60.1032,2.5065,2.5038,66.3338,33.6662,32.4024,41.5271,55.812,84.428,15.572,-0.0294,1.5065,0.6336,1.344,0.5391,1.1436,2.3873,-0.0248,157.3455,5.4794,2.5657,2944806973.16,7.9986,8.2918,93.4956,3.2659,3.0499,1.3524,-8.4964,129.5189,129.5189,-150.2139,136.2323,131.3302,129.5247,136.06,-142.8718,134.0398,3.598,14.4317,3.5971,65.5452,65.5452,61.3755,3.3042,4.5069,-5.6083
000530.SZ,20180825,20180630,0.069,0.069,1.203,1.203,0.885,0.824,0.8529,1832364.97,57185177.31,176234661.52,1.2804,1.0474,0.9453,0.9507,0.4463,1.1685,0.1838,-7014692.19,68777300.14,104383501.1,-242084746.6219,-178984846.6219,1421981315.13,153426576.25,570000000.0,249111302.84,3147486441.16,513698033.93,602809336.77,4002112859.22,1434488390.37,0.069,3.9117,-0.1348,1.6769,-0.0716,0.0804,-0.283,-0.2092,5.6868,17.1255,82.8745,16.1729,5.6868,4.7288,10.6046,0.8395,0.7855,100.6816,5.8245,6.6834,1.7454,1.72,1.6912,1.2285,1.0453,1.6226,3.4908,2.457,38.4653,1.6251,1.6557,42.056,57.944,56.4316,14.2425,83.6104,85.3908,14.6092,-0.063,0.6251,1.5597,5.8705,1.4671,5.5219,12.6349,-0.0538,271.5523,2.0906,1.0542,1072422368.13,6.0211,4.8676,102.3934,0.9894,0.9733,0.5968,0.3675,-40.0,-40.0,22.3055,-39.0045,-40.9339,-39.9375,-18.26,22.3781,-40.5918,-1.9378,-0.7492,-2.059,2.6636,2.6636,3.249,24.5224,1.1014,-8.4399
000551.SZ,20180821,20180630,0.13,0.13,3.7613,3.7613,0.8181,0.376,1.4318,7045483.35,46139456.54,354229781.34,1.3983,0.926,0.8248,2.6618,0.5712,1.8037,0.3602,87239572.31,115311368.1,158608864.27,5435411.4335,-564588.5665,1262682619.47,170199476.75,600600000.0,-130253246.41,1419405161.69,742116869.6,611863623.19,2704894395.18,723268604.27,0.1329,3.9928,0.2246,1.8078,-0.1725,0.2882,0.0136,-0.0014,6.1645,23.5395,76.4605,15.8407,6.1645,3.8338,11.5739,0.433,0.6549,94.2027,7.0453,7.6627,3.3093,3.24,2.871,2.7602,2.2205,3.708,6.6186,5.5204,49.1443,1.9663,2.5995,62.9662,37.0338,34.3036,22.2042,59.0575,91.6301,8.3699,0.0482,0.9663,0.7856,2.6597,0.698,2.3633,,0.0442,213.8816,4.441,1.2731,1003989058.6,7.0554,4.1453,93.7732,2.1272,1.9539,1.3432,6.5945,8.3333,8.3333,27975.0,14.3769,6.2064,6.4695,15.2,28321.2222,9.5298,-1.1952,-1.89,-1.1961,15.5394,15.5394,16.7068,43.8652,-2.7941,-9.1057
000570.SZ,20180824,20180630,0.03,0.03,2.114,2.114,0.2927,0.5588,1.213,1375734.41,17262823.25,152405983.27,1.6286,1.3381,1.3088,1.9755,0.5404,2.1857,0.32,22178827.07,24173869.5,72309922.65,10728511.8649,20728511.8649,1370933209.62,131132362.85,50200000.0,-395658926.17,2016702512.72,879789569.33,462630643.16,2192438468.31,994633585.1,0.0332,3.7809,-0.01,1.7718,-0.0765,0.0431,0.0191,0.0369,1.5932,12.8422,87.1578,9.6507,1.5932,4.4009,5.2609,-0.0112,0.839,98.1311,1.9115,2.037,0.8531,0.86,0.7902,0.6518,0.5098,0.8723,1.7062,1.3036,42.0155,1.7246,1.6976,61.6977,38.3023,54.5866,2.2897,96.8098,90.1671,9.8329,-0.004,0.7246,1.3674,42.2808,1.2992,40.1734,,-0.0036,170.7094,1.0196,0.5026,664031326.65,1.96,4.2471,98.5584,0.3359,0.2818,0.1992,11.3937,-57.1429,-57.1429,-108.7184,-25.2396,-49.1259,-53.0268,-16.9,-108.7122,-48.9897,-5.5365,-0.7629,-5.5366,-9.2764,-9.2764,1.5062,-34.2213,-7.9144,-4.1284
000584.SZ,20180727,20180630,0.1063,0.1063,1.9455,1.9455,1.1009,0.1318,0.4502,693935.81,64494715.9,350713030.82,1.4964,0.9046,0.8212,4.0307,0.4679,2.9764,0.3085,89550464.21,99197409.01,117960190.86,-89517291.2417,10482708.7583,1702619124.22,204974296.44,415000000.0,-289834644.03,994933852.29,892366208.81,282531564.78,2152969975.63,356992580.64,0.1063,2.683,0.2663,0.5821,0.0285,0.1617,-0.146,0.0171,5.2915,29.3919,70.6081,13.3593,5.2915,6.3055,6.3116,0.7423,1.2343,92.4951,7.4992,8.3134,4.0262,4.01,3.9834,2.5646,1.6324,3.3331,8.0524,5.1292,57.1988,2.3364,2.389,66.2466,33.7534,24.5024,19.2757,76.4319,77.3971,22.6029,0.0909,1.3364,0.7085,3.9652,0.4284,2.3974,,0.0703,258.8665,3.2648,1.6853,409791902.55,7.5666,6.8984,93.5619,2.2677,2.2247,0.9156,19.4504,64.0432,64.0432,96.5314,59.7088,62.7627,64.0668,909.67,96.4844,54.856,3.3234,10.4777,3.3229,110.9595,110.9595,87.778,-12.1605,5.948,-0.627
000595.SZ,20180821,20180630,0.007,0.007,0.3127,0.3127,0.6268,0.0123,-0.6621,17614718.12,-11966091.48,54120859.54,1.0904,0.7601,0.6628,0.5011,0.2684,0.5005,0.1288,-3761586.64,25650844.64,46957257.22,15391147.0718,-19234357.1782,619420919.06,56595807.53,372363593.48,322325344.0,282264596.03,72384579.56,203665706.47,1156833688.02,-496643680.11,0.0074,0.9245,-0.0207,-0.6498,-0.1128,0.0336,0.0201,-0.0252,4.0696,22.644,77.356,22.1778,4.0696,3.7033,13.4967,4.9778,0.6947,101.5738,1.6296,10.7322,0.8052,0.81,-1.7057,1.382,0.524,1.5109,1.6104,2.764,57.1994,2.3364,2.6458,47.6375,52.3625,15.4003,32.1882,61.0783,76.3788,23.6212,-0.0198,1.3364,0.674,1.8975,0.2692,0.758,0.8757,-0.0151,595.8339,1.048,0.3043,513415862.99,5.7961,4.1362,101.1502,-0.0887,-0.7672,0.1283,16.0511,-58.8235,-58.8235,2.8169,188.3938,12.0175,-54.3204,-292.7,0.1772,-56.3695,1.4485,-2.475,1.4455,25.7023,25.7023,117.2068,-126.7741,4.6966,-11.7647
000607.SZ,20180829,20180630,0.03,0.03,0.7393,0.7393,-0.2307,0.0702,0.9458,1998717.17,32145811.08,193867371.34,1.4412,1.3994,1.2245,1.8863,0.4914,3.3226,0.238,39186444.65,57945705.45,79428232.82,-177754559.5058,-89594812.2358,723007211.87,5610303.14,348230023.75,-321726262.23,1138611580.65,448079988.95,70823702.97,2392088856.67,1033953651.84,0.0336,1.7874,-0.0675,1.016,-0.1857,0.0569,-0.1747,-0.088,7.1159,25.767,74.233,19.0358,7.1159,7.9969,10.674,0.3649,0.5012,94.7917,7.3849,7.7016,1.8869,1.88,1.7764,1.8333,1.6939,2.3909,3.7738,3.6666,34.5065,1.5269,1.7466,46.9056,53.0944,36.4857,14.5576,76.044,94.3223,5.6777,-0.0677,0.5269,1.6892,5.2237,1.0574,3.2697,,-0.0638,107.3179,3.3878,1.0803,221482009.54,7.4097,7.3749,88.3119,2.6199,2.5353,1.9037,0.8108,0.0,0.0,59.0413,18.5037,11.7028,9.7178,17.0,58.9394,8.2396,1.0458,-2.4963,1.0487,-1.9308,-1.9308,-1.1989,1065.4474,1.1849,1.4019
000617.SZ,20180828,20180630,0.45,0.45,1.8194,0.0304,4.2885,0.5634,1.6798,27621758.26,4042893997.08,68188679.54,0.8347,0.8347,0.3688,7.0591,0.0281,1.9365,0.019,7483752532.05,9137125023.75,9453320324.82,5167621796.8039,11915017007.8139,48267648929.01,4654149767.35,676603107146.37,452283683396.32,69591494629.01,-115493891749.14,310566219575.66,812590381387.92,20255827193.64,0.4508,8.149,-4.5109,2.2432,0.4103,1.0119,0.5723,1.3195,2774.1815,24.8146,75.1854,471.9304,46.4009,,7.7835,0.11,-2.0743,54.4482,55.4995,55.6155,5.6113,5.54,5.5732,1.0556,0.8807,0.9301,11.2226,2.1112,84.2882,6.3646,11.9325,67.3767,32.6233,8.0405,83.265,9.0558,95.7674,4.2326,-0.0583,5.3647,0.1009,0.1088,0.0954,0.1029,0.1539,-0.0558,25.499,1.7614,0.4703,9295248795.06,55.506,,54.7615,2.9078,2.8717,0.4538,15201.5183,12.5,12.5,-54448.1928,7.8279,7.845,13.4197,12.64,-54494.8707,6.5203,2.9213,-0.0214,2.9223,18.4342,71.0002,16.521,8.9954,6.4771,-2.993
000633.SZ,20180822,20180630,-0.0239,-0.0239,0.1019,0.1019,0.1243,0.169,-0.9058,232083.77,-9423073.01,7289580.5,2.0162,1.8288,1.7799,1.7116,0.1527,0.3914,0.0394,-11102291.03,-10893926.17,-8133206.55,15772280.83,14849091.83,105023247.85,7846972.43,742499701.94,578957368.95,132897377.9,109085752.65,-52130230.28,892430881.4,-283762691.96,-0.0239,0.3875,-0.2142,-0.7368,-0.2191,-0.0283,0.041,0.0386,-27.6905,18.5693,81.4307,43.6549,-27.6905,4.5118,35.3144,3.8287,1.1882,128.2817,-27.6366,-27.7509,-5.9756,-5.98,-6.1265,-1.0923,-1.0899,-1.2139,-11.9512,-2.1846,85.0859,6.7051,6.4842,21.5294,78.4706,13.2197,83.1997,16.7199,12.5501,87.4499,-0.7683,5.7051,0.1744,0.201,0.1554,0.179,0.2295,-0.0964,202.6624,-2.1798,-0.9216,460091594.04,-27.6905,3.2403,119.6276,-2.4233,-2.4988,-0.4514,-3.2392,37.2703,37.2703,20.2532,27.3664,27.2198,37.2915,36.96,20.2695,29.6246,-5.7865,1.6097,-5.8022,40.1941,40.1941,30.8304,29.3739,-10.8943,-9.7276
000676.SZ,20180815,20180630,0.4527,0.4527,3.9113,3.9055,3.6263,0.0364,1.0153,19032131.83,418150098.45,707925396.55,2.4594,2.4594,1.5349,2.6575,0.9344,377.7842,0.5316,454917054.03,492438341.42,526018310.05,549113448.0192,463354576.8392,1256588108.57,11620920.34,412718763.14,-436594919.48,2613271021.17,2435694796.57,1998736239.09,5916192634.6,1015639767.99,0.4527,5.6962,0.1016,1.0517,0.3362,0.5099,0.5686,0.4798,11.5953,18.7699,81.2301,6.2251,11.578,1.7642,4.3393,0.1123,0.5358,87.9563,12.9561,13.037,8.285,8.28,7.9243,6.93,6.1545,7.7038,16.57,13.86,23.3969,1.3054,1.3466,57.1326,42.8674,36.3742,6.9761,92.9804,99.287,0.713,0.0588,0.3054,3.2725,13.3284,1.5547,6.3318,,0.0583,67.7328,12.309,6.1524,11094173.44,12.956,1.9612,84.1956,4.4159,4.2454,3.2505,12.3457,100.3984,100.3984,162.5231,114.4955,108.9899,100.4208,130.86,162.5027,74.8393,8.8702,2.2354,8.8698,48.4547,48.2334,22.7015,33.4157,14.6314,1.1226
000680.SZ,20180831,20180630,0.0604,0.0604,3.71,3.71,0.9672,0.3204,0.4588,-4295500.02,79233158.13,691896837.99,1.2748,0.9693,0.9089,2.4016,0.7366,2.7045,0.4678,17282101.4,136455010.08,234250655.89,-122542138.4791,155160020.9309,3362111468.76,267022436.47,2798000000.0,1190982184.4,2683537832.84,1418317280.02,1611299464.42,6490659684.18,966815370.19,0.0604,2.7228,-0.1682,0.7792,0.3474,0.11,-0.0988,0.125,1.7436,15.0304,84.9696,10.6198,1.7436,4.5153,5.2765,0.8281,3.2825,99.6246,1.9544,2.9643,2.2416,2.24,2.3701,1.3867,0.8157,2.0193,4.4832,2.7734,63.5105,2.7405,2.9436,65.0253,34.9747,26.5177,43.1081,52.05,80.3175,19.6825,-0.0404,1.7405,0.5256,1.2074,0.4175,0.9591,2.2532,-0.0325,149.9875,1.6314,0.7615,1820245631.55,1.8657,4.385,99.6567,0.9771,1.1794,0.3438,-4.7907,33.6283,33.6283,-148.264,97.0921,54.6387,33.6791,67.92,-148.2725,30.0809,2.142,5.8442,2.1405,32.1902,32.1902,33.3689,-1.5701,2.7662,-7.9284
000777.SZ,20180828,20180630,0.0726,0.0726,1.4241,1.4241,0.6507,0.3128,1.2945,4973380.43,22853258.69,104790319.87,1.8436,1.2229,1.1978,0.7814,0.3889,1.9861,0.2592,-13826001.37,28303059.11,42874576.64,-70192641.93,-50683641.93,668170849.76,91881464.37,93511460.0,-12071052.07,1196651670.07,642564619.9,630493567.83,1386126838.53,616269310.69,0.0726,3.3474,-0.2124,1.6073,-0.3393,0.0738,-0.1831,-0.1322,5.0964,19.192,80.808,18.6191,5.0964,7.3314,10.9316,0.3561,2.6306,102.5322,4.9195,5.1836,2.1729,2.15,1.7846,1.3438,1.3212,2.0614,4.3458,2.6876,39.7713,1.6603,1.6447,65.4301,34.5699,55.7573,6.7462,92.5929,89.2355,10.7645,-0.1069,0.6603,1.5036,13.7251,1.4019,12.7968,,-0.0954,405.2149,2.6424,1.3212,275356100.01,4.9787,6.1119,95.7612,3.4203,3.2299,2.0691,7.2265,1110.0,1110.0,-16.5112,13092.6198,3424.0046,1107.5978,653.01,-16.4948,1071.3288,0.4441,3.8694,0.4443,62.2263,62.2263,67.8056,375.5783,3.0964,-4.3756
000811.SZ,20180824,20180630,0.17,0.17,2.3297,2.3297,0.0605,0.3402,2.5047,34769700.31,75068263.29,421463224.7,1.245,0.9874,0.9348,1.2578,0.5297,2.2262,0.2741,79124390.3,143462827.15,178684716.02,-125834631.7395,-129606018.3195,1616297811.35,166798035.36,834149669.43,141200914.83,1726055708.39,555227925.09,512347319.45,3758702612.03,1857895884.8,0.1682,4.2927,-0.1975,2.8449,-0.2238,0.2197,-0.1927,-0.1985,7.3132,27.7016,72.2984,20.9575,7.3132,12.2214,8.3664,0.3697,0.567,94.7994,8.583,9.4294,3.9699,3.94,2.7132,2.5847,2.0047,3.258,7.9398,5.1694,47.2274,1.8949,2.0061,50.9148,49.0852,31.1461,22.1925,74.5836,86.5936,13.4064,-0.0569,0.8949,1.0711,3.3608,0.6595,2.0692,12.2241,-0.0493,236.3326,4.0094,1.9789,760360522.38,8.6459,11.1248,87.4938,4.7999,3.5992,2.4512,-0.7768,-26.087,-26.087,42.7702,-39.3893,-38.4548,-25.7652,-5.48,12.8886,-31.8976,2.6839,-0.3081,2.6831,1.0249,1.0249,7.0864,874.4156,10.6517,-2.1912
000816.SZ,20180828,20180630,-0.0554,-0.0554,0.5344,0.5344,0.9969,0.0739,0.0542,2726833.18,-81367658.75,69266332.89,1.0362,0.9213,0.8547,2.3565,0.2903,0.6488,0.1265,-108162259.16,-84214958.77,-16885434.14,33192586.08,-307207413.92,1524634768.99,110481928.01,873917032.0,-536073626.41,1152117934.91,85626766.43,-481946859.98,4183654741.4,181680279.98,-0.0554,2.1094,-0.0466,0.1281,-0.2394,-0.0594,0.0234,-0.2165,-12.0656,9.1356,90.8644,21.4089,-12.0656,5.7706,13.303,2.3354,0.8787,114.2656,-13.2557,-11.1072,-2.5864,-2.59,-2.6761,-1.4054,-1.5266,-1.9107,-5.1728,-2.8108,43.1196,1.7581,1.9708,42.1511,57.8489,19.8,20.8888,71.536,94.3412,5.6588,-0.0279,0.7581,1.1928,3.4246,0.4592,1.3183,,-0.0264,148.8424,-3.0532,-1.3123,1472575181.93,-13.2453,5.9591,108.9854,-0.7495,-0.7316,-0.4794,-9.0185,-51.7808,-51.7808,53.8614,-44.6483,-44.4026,-51.9606,-32.372,53.8248,-66.6457,-3.0918,-5.6329,-3.0914,-10.7153,-10.7153,10.5995,58.8357,-8.8122,1.2821
000821.SZ,20180825,20180630,0.41,0.41,2.1917,2.1917,3.003,0.3229,1.0975,131541349.32,88437492.41,253996723.52,1.6532,1.205,1.0771,1.5375,0.5571,3.0963,0.2987,92880502.4,252231593.43,279450384.98,-169881396.0454,43814485.9646,1105360238.72,41795078.73,659495882.01,57067665.66,1334871787.38,1015535253.92,862402919.58,3717964258.82,764503479.39,0.4087,5.4175,-0.035,1.4204,0.1343,0.4686,-0.3156,0.0814,19.0119,21.5316,78.4684,12.3676,19.0119,3.8148,7.5065,1.0463,0.6117,92.1264,20.4236,21.3819,9.1722,11.05,3.6875,6.3877,5.6797,7.7019,18.3444,12.7754,37.1348,1.5907,1.6464,52.8289,47.1711,27.4376,17.7381,78.4266,86.0518,13.9482,-0.0121,0.5907,1.614,4.4214,0.7389,2.0241,23.391,-0.0104,223.2616,11.3594,5.5709,490447347.86,20.4635,4.9074,91.4549,6.3085,1.7136,4.0205,5.5456,173.3333,173.3333,-155.5556,199.8652,184.1977,208.4237,42.58,-162.636,90.1592,37.6083,60.4432,55.0357,71.5433,71.5433,51.0169,304.7602,62.1924,-7.3355
000837.SZ,20180831,20180630,0.0056,0.0056,2.3817,2.3817,2.0956,0.1369,0.8434,19161359.14,-15260417.65,319010515.49,1.5065,0.958,0.6504,2.0446,0.3075,0.8527,0.1859,-2802516.01,58435544.64,125358504.42,-314158376.5623,-132741265.6723,1836537379.1,777956367.87,2848241321.37,2036037632.04,2350055715.19,1779022443.19,2642753183.22,6448604142.8,679693922.66,0.0056,4.0803,-0.1984,0.9803,-0.9608,0.0843,-0.4531,-0.1914,0.7809,19.3178,80.6822,17.2489,0.7809,5.4722,9.4163,2.3604,0.9899,100.1697,1.3286,3.5386,0.138,0.14,-0.5397,0.6579,0.1452,0.5799,0.276,1.3158,60.2745,2.5173,3.1412,58.3851,41.6149,25.9299,44.1683,43.8726,64.2988,35.7012,-0.0392,1.5173,0.5179,0.9933,0.4302,0.8251,1.1542,-0.0252,342.2382,0.2904,0.0439,2196185011.18,1.2378,5.2002,99.7581,-0.0112,-0.1916,0.0173,0.127,5.6604,5.6604,-440.5995,967.6779,-15.3914,6.5623,67.7967,-439.9813,5.9467,0.1153,4.1642,0.1159,4.4759,4.4759,11.839,-11.1352,0.5811,-9.0909
000852.SZ,20180824,20180630,-0.1386,-0.1386,3.0943,3.0943,1.6519,0.3135,-0.1648,34083384.98,-116971875.37,320187981.76,1.0574,0.5528,0.424,0.8287,0.3203,1.457,0.2527,-126152443.7,-43952012.16,41501860.72,-292032220.14,27967779.86,3910249897.48,37997234.63,1889483029.02,1704953322.61,1491852171.17,333123321.5,2038076644.11,3701673544.16,88911911.58,-0.1386,2.8087,-0.5641,0.1486,-0.0618,-0.0735,-0.4882,0.0468,-4.2686,17.2995,82.7005,21.9321,-4.2686,7.402,12.7415,1.7886,1.3461,106.8159,-4.6972,-2.3747,-4.8207,-4.83,-6.8029,-0.6002,-1.0788,-1.226,-9.6414,-1.2004,76.311,4.2214,4.2592,80.1689,19.8311,19.5015,51.044,45.3857,99.3491,0.6509,-0.0582,3.2214,0.2878,0.8891,0.2556,0.7896,0.875,-0.0578,526.1145,-2.1576,-1.1318,1281661812.84,-4.317,6.0237,102.2963,0.1036,-1.351,0.1058,-8.8091,47.8359,47.8359,-640.2887,40.228,44.6202,47.8473,30.59,-640.5969,50.4191,-4.479,9.3316,-4.4807,37.5629,37.5629,70.0667,104.1005,5.187,16.4987
